site,nei_site,distance,counts
304056,301238,152,4
304056,301388,175,4
304056,303676,200,4
304056,304054,157,4
304056,305394,175,4
304056,9004106,155,4
304056,9028157,157,4
304060,101496,170,4
304060,11588,151,4
304060,135040,197,4
304060,135213,158,4
304060,198327,177,4
304060,301907,192,4
304060,301912,192,4
304060,303678,180,4
304060,304059,190,4
304060,36267,186,4
304060,38758,185,4
304060,50644,166,4
304060,9002461,152,4
304060,9026308,185,4
304064,11590,166,6
304064,130004,194,6
304064,131140,176,6
304064,134360,158,6
304064,302571,195,6
304064,304744,198,6
304064,403081,153,6
304064,44085,174,6
304064,44126,192,6
304064,49884,178,6
304064,50686,170,6
304064,51576,191,6
304064,9011897,193,6
304064,9016736,189,6
304077,140966,151,2
304077,303476,200,2
304077,43428,165,2
304077,9007910,162,2
304077,9021789,153,2
304087,304621,198,136
304087,306194,170,136
304087,9023581,188,136
304093,9004028,176,50
304093,9022210,176,50
304299,9027265,195,2
304363,101351,170,2
304363,11608,170,2
304363,134872,195,2
304363,301882,183,2
304363,303993,152,2
304363,304980,161,2
304363,49535,178,2
304363,9002469,151,2
304363,9003867,173,2
304363,9016864,164,2
304363,9022638,191,2
304364,101741,186,57
304364,134245,190,57
304364,206082,184,57
304364,301716,169,57
304364,304002,187,57
304364,304009,162,57
304364,304562,184,57
304364,305420,165,57
304364,305765,157,57
304364,43436,191,57
304364,49115,159,57
304364,51106,166,57
304364,9015396,158,57
304366,101370,183,2
304366,140407,164,2
304366,303992,193,2
304366,304365,193,2
304366,41982,180,2
304366,42987,200,2
304366,9006988,189,2
304366,9016785,185,2
304366,9022771,196,2
304366,9023347,175,2
304368,134317,180,2
304368,135213,177,2
304368,301393,168,2
304368,9007875,190,2
304368,9016777,189,2
304368,9024259,197,2
304368,9027204,183,2
304369,10000022,150,2
304369,130004,174,2
304369,131140,155,2
304369,301366,198,2
304369,302571,175,2
304369,403081,161,2
304369,404546,166,2
304369,44085,180,2
304369,44126,193,2
304369,49884,185,2
304369,50686,150,2
304369,51576,170,2
304369,9011897,197,2
304369,9016736,183,2
304370,134449,194,2
304370,140785,162,2
304370,303999,179,2
304370,304005,165,2
304370,304009,190,2
304370,37568,152,2
304370,405026,172,2
304370,49990,188,2
304370,50680,200,2
304370,9002458,163,2
304370,9017058,167,2
304370,9024203,162,2
304371,134872,194,4
304371,140785,179,4
304371,301349,196,4
304371,303991,162,4
304371,304002,159,4
304371,37451,182,4
304371,53003,170,4
304371,9002469,158,4
304371,9015093,156,4
304371,9016459,181,4
304371,9016864,189,4
304434,300467,172,2
304434,303713,196,2
304434,303846,192,2
304434,304019,154,2
304434,304026,173,2
304434,304032,152,2
304434,304991,166,2
304434,49119,166,2
304434,53115,195,2
304434,9002988,171,2
304434,9003380,187,2
304434,9009373,158,2
304434,9022766,182,2
304434,9028229,186,2
304562,11593,194,8
304562,134449,169,8
304562,140785,192,8
304562,206082,165,8
304562,303710,183,8
304562,303711,175,8
304562,304005,165,8
304562,304364,184,8
304562,304987,179,8
304562,37568,182,8
304562,405026,168,8
304562,51501,182,8
304562,51590,191,8
304562,9017674,164,8
304567,301730,164,53
304567,304568,157,53
304594,304042,166,4
304594,48699,186,4
304594,48702,150,4
304594,9003153,156,4
304594,9021228,194,4
304621,134040,177,70
304621,140433,167,70
304621,301244,182,70
304621,304087,198,70
304621,304978,198,70
304621,306318,159,70
304621,50201,171,70
304744,11603,160,2
304744,134418,164,2
304744,301238,178,2
304744,303677,178,2
304744,304064,198,2
304744,9011366,190,2
304744,9020134,182,2
304956,137161,157,16
304956,303979,158,16
304956,9014029,151,16
304971,303879,159,54
304974,139859,196,2
304986,11603,160,24
304986,130004,196,24
304986,134453,188,24
304986,301366,184,24
304986,303237,165,24
304986,303677,175,24
304986,9011366,197,24
304986,9015948,194,24
304986,9016537,154,24
304986,9026144,152,24
304987,101741,198,6
304987,11591,166,6
304987,135231,197,6
304987,137452,199,6
304987,301885,193,6
304987,302591,176,6
304987,303625,151,6
304987,303719,153,6
304987,304005,162,6
304987,304562,179,6
304987,305720,179,6
304987,305884,152,6
304987,405026,176,6
304987,49115,198,6
304987,50672,150,6
304987,50680,172,6
304987,9002458,168,6
304987,9012380,166,6
304987,9023879,161,6
304991,132242,153,4
304991,134574,168,4
304991,134680,186,4
304991,134822,197,4
304991,301356,179,4
304991,301357,158,4
304991,301893,177,4
304991,302217,193,4
304991,303121,150,4
304991,304434,166,4
304991,43051,189,4
304991,43439,152,4
304991,51622,170,4
304991,9008249,152,4
304991,9015484,188,4
304991,9019968,192,4
304992,11590,190,2
304992,11597,164,2
304992,130004,198,2
304992,134317,167,2
304992,134565,171,2
304992,206022,176,2
304992,301240,157,2
304992,301388,152,2
304992,301393,175,2
304992,301523,192,2
304992,303847,166,2
304992,50686,150,2
304992,51576,170,2
304992,9010066,150,2
304992,9012345,182,2
304992,9022120,191,2
304992,9024831,171,2
304992,9027537,181,2
304992,9028157,165,2
304994,134565,177,4
304994,139391,170,4
304994,301240,170,4
304994,301899,179,4
304994,301907,171,4
304994,38812,191,4
304994,404646,184,4
304994,9002468,160,4
304994,9008334,159,4
304994,9008724,170,4
304994,9025955,179,4
304994,9026375,155,4
304994,9026480,169,4
304995,131377,190,2
304995,134969,194,2
304995,303254,177,2
304995,303415,151,2
304995,303728,183,2
304995,9004067,173,2
304995,9008403,182,2
305273,130005,182,4
305273,137452,184,4
305273,301138,173,4
305273,301529,198,4
305273,301893,162,4
305273,304003,186,4
305273,405129,165,4
305273,9003040,186,4
305273,9010185,199,4
305273,9018584,196,4
305394,101666,161,4
305394,11590,160,4
305394,134360,150,4
305394,303237,155,4
305394,304056,175,4
305394,41933,177,4
305394,49884,157,4
305394,51576,173,4
305394,9011366,159,4
305394,9018071,187,4
305394,9020134,177,4
305394,9025987,187,4
305420,11599,195,2
305420,134449,175,2
305420,134872,200,2
305420,134980,150,2
305420,301349,180,2
305420,301716,181,2
305420,303710,161,2
305420,304364,165,2
305420,305501,166,2
305420,306249,161,2
305420,51106,150,2
305420,51501,192,2
305420,9026297,165,2
305492,9023407,161,2
305695,9016921,186,70
305720,101741,170,6
305720,134449,191,6
305720,134822,181,6
305720,135306,163,6
305720,206082,157,6
305720,303711,150,6
305720,303999,189,6
305720,304987,179,6
305720,37568,170,6
305720,51501,197,6
305720,51590,179,6
305720,9021295,199,6
305882,304996,168,8
305882,42908,186,8
305882,461423,188,8
305882,50644,184,8
305882,9002461,194,8
305882,9008336,185,8
306140,136159,189,2
306142,102172,169,1
306142,153607,179,1
306142,300839,170,1
306142,9016467,198,1
306142,9021034,170,1
306249,11600,165,86
306249,133978,181,86
306249,134449,164,86
306249,134554,180,86
306249,134923,179,86
306249,134941,150,86
306249,301658,160,86
306249,303710,156,86
306249,304020,200,86
306249,305420,161,86
306249,50668,163,86
306249,50669,173,86
306249,9016459,174,86
306249,9022245,187,86
306318,301603,190,22
306318,304621,159,22
306318,306283,180,22
306318,306358,188,22
306318,9013372,197,22
306318,9023581,184,22
306358,134040,197,14
306358,306318,188,14
306358,9017046,193,14
34490,50677,150,2
34603,101805,173,2
34603,135306,158,2
34603,140785,183,2
34603,303711,190,2
34603,305765,190,2
34603,49991,190,2
34603,50671,155,2
34603,51590,180,2
34603,51746,158,2
34603,9008787,170,2
34603,9017674,163,2
34603,9026297,198,2
36210,101805,159,41
36210,11594,187,41
36210,133371,188,41
36210,135390,179,41
36210,137452,156,41
36210,206055,177,41
36210,303625,163,41
36210,303719,168,41
36210,37568,159,41
36210,49990,188,41
36210,49991,162,41
36210,51746,197,41
36210,9003040,177,41
36210,9010344,175,41
36210,9012380,161,41
36210,9023880,157,41
36210,9024203,196,41
36254,304010,189,2
36254,305220,188,2
36254,48719,156,2
36254,9015297,153,2
36254,9015722,187,2
36254,9020108,160,2
36254,9020110,161,2
36254,9020656,182,2
36254,9023573,179,2
36254,9023928,185,2
36254,9024796,174,2
37451,11599,188,2
37451,134547,158,2
37451,136513,150,2
37451,301348,161,2
37451,301882,170,2
37451,303560,155,2
37451,303995,158,2
37451,304371,182,2
37451,43837,158,2
37451,9016706,174,2
38812,101381,169,36
38812,130439,196,36
38812,142130,196,36
38812,303715,156,36
38812,304994,191,36
38812,403344,185,36
38812,9009843,180,36
38812,9010217,180,36
38812,9016977,174,36
38812,9022243,156,36
38812,9023356,156,36
38812,9024097,198,36
38812,9024274,170,36
400391,301860,170,5
400391,303599,194,5
400391,304973,173,5
400391,9004028,178,5
400391,9004227,156,5
400391,9022210,173,5
403081,101732,160,4
403081,130989,191,4
403081,134733,153,4
403081,206078,162,4
403081,304064,153,4
403081,304369,161,4
403081,404546,177,4
403081,41933,198,4
403081,9020134,186,4
403344,141482,186,4
403344,301896,195,4
403344,301899,160,4
403344,302517,155,4
403344,303714,173,4
403344,304038,199,4
403344,304043,172,4
403344,38812,185,4
403344,9004237,175,4
403344,9010217,200,4
403344,9016977,189,4
403344,9017039,195,4
403344,9021535,154,4
403344,9023356,181,4
403344,9026146,181,4
403344,9027341,198,4
404118,11593,171,98
404118,138801,177,98
404118,141170,186,98
404118,301344,176,98
404118,303077,169,98
404118,47311,183,98
404118,50680,172,98
404118,9013618,157,98
404118,9023347,156,98
404118,9024393,196,98
404315,132314,160,2
404315,133371,170,2
404315,135045,159,2
404315,140272,181,2
404315,152562,165,2
404315,206055,163,2
404315,302516,191,2
404315,304000,198,2
404315,305430,174,2
404315,306014,191,2
404315,42987,185,2
404315,9002498,169,2
404315,9003040,192,2
404315,9011576,179,2
404315,9016708,179,2
404315,9016785,183,2
404315,9021525,150,2
404315,9022771,172,2
404315,9023838,171,2
404315,9024389,187,2
405129,137823,166,8
405129,305273,165,8
405129,9002473,171,8
405129,9011011,199,8
405129,9016697,182,8
405129,9018584,154,8
405129,9020995,168,8
405129,9023838,166,8
41133,101830,168,2
41133,301244,168,2
41449,50960,193,2
41450,301859,158,4
41450,303848,153,4
41450,9023426,196,4
41660,134822,150,12
41660,135009,163,12
41660,301356,153,12
41660,43439,197,12
41660,44101,154,12
41660,51501,195,12
41660,9002988,188,12
41660,9009373,165,12
41660,9024203,174,12
41660,9024212,177,12
41667,9019783,195,8
41982,134303,155,6
41982,135011,180,6
41982,135084,196,6
41982,135143,171,6
41982,301344,150,6
41982,303158,162,6
41982,304366,180,6
41982,43776,180,6
41982,9013019,183,6
41982,9019257,190,6
41982,9021309,173,6
41982,9023256,178,6
41982,9024000,174,6
41982,9024393,186,6
41982,9026551,168,6
42438,134853,190,2
42462,42955,158,8
42462,9028276,167,8
42639,50649,194,8
42940,304377,181,2
42940,570478,189,2
42940,9008461,193,2
42940,9027900,154,2
42955,42462,158,4
42987,101373,181,4
42987,135011,158,4
42987,135390,193,4
42987,142445,195,4
42987,301890,184,4
42987,303719,155,4
42987,304366,200,4
42987,404315,185,4
42987,50682,173,4
42987,9011518,154,4
42987,9012380,151,4
42987,9023880,167,4
42987,9024389,184,4
43051,141482,162,2
43051,142163,178,2
43051,301898,182,2
43051,302517,151,2
43051,303712,190,2
43051,303846,182,2
43051,304022,199,2
43051,304991,189,2
43051,43050,158,2
43051,47755,152,2
43051,48875,179,2
43051,50678,159,2
43051,51718,152,2
43051,53115,172,2
43051,9002487,175,2
43051,9004388,158,2
43051,9007285,177,2
43051,9013096,178,2
43051,9022766,152,2
43051,9026191,180,2
43270,9019234,188,125
43270,9026586,178,125
43284,9024278,173,1
43428,141007,180,128
43428,304077,165,128
43428,9012994,192,128
43428,9020107,158,128
43439,102207,185,2
43439,11571,189,2
43439,134822,171,2
43439,301356,152,2
43439,303711,200,2
43439,303713,196,2
43439,304991,152,2
43439,41660,197,2
43439,43050,164,2
43439,9002988,160,2
43439,9003380,198,2
43439,9008249,183,2
43439,9010789,199,2
43439,9022424,190,2
43440,101664,152,3
43440,134329,156,3
43440,135190,191,3
43440,137824,194,3
43440,301361,157,3
43440,303317,171,3
43440,304022,154,3
43440,50017,167,3
43440,9004388,179,3
43440,9009803,170,3
43440,9011369,164,3
43440,9016977,199,3
43440,9020794,187,3
43440,9021535,200,3
43440,9023356,200,3
43440,9024221,152,3
43440,9024242,181,3
43440,9026935,190,3
43776,101370,178,2
43776,139083,172,2
43776,41982,180,2
43776,9014898,169,2
43776,9016839,150,2
43776,9020994,181,2
43776,9021374,200,2
43776,9022122,195,2
43776,9023256,181,2
43837,11579,197,4
43837,11599,175,4
43837,37451,158,4
43837,50670,175,4
43837,9011095,187,4
43837,9026991,170,4
44101,101385,159,6
44101,135009,182,6
44101,301208,180,6
44101,301673,180,6
44101,301693,197,6
44101,304019,152,6
44101,305765,190,6
44101,404802,175,6
44101,41660,154,6
44101,9003380,150,6
44101,9014605,170,6
44101,9015396,185,6
44101,9022109,180,6
44101,9022245,150,6
44101,9027615,166,6
44125,101418,178,10
44125,101666,156,10
44125,101731,170,10
44125,102172,195,10
44125,11596,165,10
44125,134453,198,10
44125,300839,184,10
44125,304054,166,10
44125,49639,157,10
44125,9002262,163,10
44125,9015948,184,10
44125,9018071,181,10
44125,9018291,166,10
44126,11603,150,1
44126,134418,157,1
44126,301238,170,1
44126,303677,168,1
44126,304064,192,1
44126,304369,193,1
44126,41933,199,1
44126,9011366,180,1
44126,9020134,174,1
461423,101381,161,10
461423,304047,194,10
461423,304059,181,10
461423,305882,188,10
461423,9008334,191,10
461423,9026308,200,10
461423,9026833,172,10
47083,9004227,191,1
47311,134841,197,12
47311,135143,151,12
47311,139083,191,12
47311,142445,197,12
47311,303989,172,12
47311,304365,179,12
47311,404118,183,12
47311,9021309,172,12
47311,9024000,167,12
47311,9026345,160,12
47315,134906,192,2
47315,137824,187,2
47315,404057,163,2
47315,9004388,158,2
47315,9013197,152,2
47315,9015722,187,2
47315,9015991,172,2
47315,9023124,163,2
47315,9028051,166,2
47316,135213,184,44
47316,304993,161,44
47316,9008334,168,44
47316,9015518,172,44
47317,302516,150,28
47317,302591,198,28
47317,48680,167,28
47317,9010976,166,28
47317,9013618,175,28
47317,9016697,165,28
47542,303820,166,4
47542,304067,161,4
48321,9000304,186,4
48321,9007947,172,4
48677,47295,175,4
48680,142446,169,49
48680,304374,158,49
48680,47317,167,49
48680,9014172,182,49
48680,9018116,180,49
48680,9019257,200,49
48699,130438,176,10
48699,134462,182,10
48699,304594,186,10
48702,304594,150,32
48875,134329,196,1
48875,142130,186,1
48875,300467,172,1
48875,301361,191,1
48875,303317,190,1
48875,304032,176,1
48875,304038,160,1
48875,404784,182,1
48875,43051,179,1
48875,9008249,176,1
48875,9010884,154,1
48875,9013748,156,1
48875,9022120,185,1
48875,9026146,161,1
49035,304080,169,2
49035,9022729,199,2
49119,11575,160,2
49119,138060,162,2
49119,142163,170,2
49119,301856,194,2
49119,302029,155,2
49119,303712,170,2
49119,303714,199,2
49119,304043,180,2
49119,304434,166,2
49119,404784,175,2
49119,47755,170,2
49119,50678,150,2
49119,51622,174,2
49119,9013748,161,2
49119,9019968,188,2
49119,9021535,169,2
49119,9025985,187,2
49119,9026146,163,2
49119,9027823,182,2
49535,101351,188,1
49535,11581,174,1
49535,134857,170,1
49535,301348,155,1
49535,303560,183,1
49535,304363,178,1
49535,304980,170,1
49535,9015093,150,1
49535,9016706,181,1
49535,9022867,185,1
49535,9026315,171,1
49630,134317,165,4
49630,205432,173,4
49630,301393,163,4
49630,302923,185,4
49630,303715,164,4
49630,303847,156,4
49630,303920,170,4
49630,304996,190,4
49630,42908,181,4
49630,9012345,160,4
49630,9026308,155,4
49630,9027537,196,4
49649,304962,155,2
49873,101394,157,6
49873,134663,178,6
49873,301088,189,6
49873,301896,196,6
49873,304011,168,6
49873,9013096,152,6
49873,9015484,157,6
49873,9017039,167,6
49873,9019334,193,6
49873,9019968,172,6
49873,9022769,190,6
49873,9023124,160,6
49873,9023328,154,6
49873,9027333,184,6
50017,132242,194,2
50017,134574,180,2
50017,136668,154,2
50017,301357,191,2
50017,302217,160,2
50017,304011,171,2
50017,43440,167,2
50017,9004030,188,2
50017,9009953,170,2
50017,9023124,180,2
50017,9023328,193,2
50017,9023930,189,2
50017,9027333,159,2
50017,9027505,163,2
50085,304001,161,4
50085,9001856,178,4
50085,9023813,155,4
50151,134454,156,2
50151,134906,184,2
50151,137824,166,2
50151,302517,153,2
50151,303721,180,2
50151,404057,178,2
50151,9004030,173,2
50151,9009953,152,2
50151,9013197,191,2
50151,9023930,195,2
501832,301920,169,84
50226,134317,191,2
50226,135213,170,2
50226,301393,179,2
50226,304993,150,2
50226,9007875,193,2
50226,9015518,160,2
50226,9027204,188,2
50488,135330,190,2
50488,301386,155,2
50488,303861,150,2
50488,52007,199,2
50488,9013748,171,2
50488,9028229,181,2
50644,205432,151,2
50644,301482,171,2
50644,301907,190,2
50644,302854,185,2
50644,302923,169,2
50644,304060,166,2
50644,304435,180,2
50644,305882,184,2
50644,49655,158,2
50644,9008336,168,2
50644,9009294,189,2
50644,9022243,196,2
50644,9026480,191,2
50644,9027119,173,2
50649,130154,185,65
50649,42639,194,65
50653,132152,182,90
50653,303582,182,90
50653,304799,173,90
50653,9019979,185,90
50669,101342,168,6
50669,101385,170,6
50669,134980,184,6
50669,206068,198,6
50669,301716,165,6
50669,304009,157,6
50669,304019,158,6
50669,304024,162,6
50669,305501,163,6
50669,306249,173,6
50669,51501,187,6
50669,9002988,190,6
50669,9003154,155,6
50669,9017674,173,6
50669,9022109,187,6
50669,9022245,164,6
50669,9024212,192,6
50670,101741,181,4
50670,140785,152,4
50670,303991,166,4
50670,303993,157,4
50670,304002,153,4
50670,43837,175,4
50670,53003,167,4
50670,9002469,190,4
50670,9015093,189,4
50670,9016459,160,4
50671,101741,196,4
50671,134245,179,4
50671,135231,164,4
50671,301716,162,4
50671,304002,170,4
50671,304009,179,4
50671,305765,166,4
50671,34603,155,4
50671,43436,177,4
50671,49115,177,4
50671,51106,157,4
50671,53003,193,4
50671,9015396,161,4
50671,9015971,195,4
50672,11593,167,4
50672,134449,190,4
50672,140785,182,4
50672,206082,192,4
50672,303711,191,4
50672,303999,180,4
50672,304005,153,4
50672,304009,168,4
50672,304987,150,4
50672,37568,157,4
50672,405026,159,4
50672,49990,197,4
50672,9002458,188,4
50672,9017058,179,4
50672,9017674,187,4
50672,9021295,199,4
50673,9000320,167,6
50673,9020995,195,6
50674,50369,166,2
50674,570478,182,2
50674,9011372,185,2
50674,9011993,199,2
50674,9014056,190,2
50674,9020656,188,2
50678,101385,178,12
50678,300467,195,12
50678,303846,184,12
50678,304019,190,12
50678,304032,177,12
50678,43051,159,12
50678,49119,150,12
50678,51718,199,12
50678,53115,183,12
50678,9007285,197,12
50678,9009373,168,12
50678,9015484,200,12
50678,9019968,191,12
50678,9022109,163,12
50678,9022766,167,12
50678,9022769,167,12
50678,9024212,190,12
50678,9027615,172,12
50678,9028229,194,12
50680,132205,168,4
50680,301205,180,4
50680,303989,187,4
50680,303991,171,4
50680,304370,200,4
50680,304987,172,4
50680,404118,172,4
50680,49989,186,4
50680,9008787,192,4
50680,9012344,171,4
50680,9013786,177,4
50680,9026345,188,4
50682,135045,171,4
50682,301529,195,4
50682,302516,199,4
50682,303992,180,4
50682,306014,187,4
50682,42987,173,4
50682,9002498,193,4
50682,9013618,169,4
50682,9016785,153,4
50682,9022771,163,4
50682,9026103,184,4
50685,301482,176,4
50685,49655,179,4
50685,9009294,157,4
50685,9022747,188,4
50685,9024221,164,4
50685,9024274,192,4
50685,9024830,156,4
50685,9027119,166,4
50686,11596,198,8
50686,11597,182,8
50686,134317,181,8
50686,134453,150,8
50686,301393,179,8
50686,303852,179,8
50686,304064,170,8
50686,304369,150,8
50686,304992,150,8
50686,9004377,183,8
50686,9009285,200,8
50686,9011371,195,8
50686,9015948,163,8
50686,9016777,158,8
50686,9022094,174,8
50686,9025955,178,8
50686,9026375,161,8
50686,9026417,184,8
50703,101280,196,86
50703,305887,154,86
50703,9014209,188,86
50901,134039,171,62
50901,304067,152,62
50901,304961,158,62
50901,55715,187,62
50901,9002457,168,62
50960,41449,193,84
50981,153560,156,44
50981,9007213,158,44
50981,9027651,177,44
51501,134941,172,61
51501,135231,166,61
51501,304562,182,61
51501,305420,192,61
51501,305720,197,61
51501,41660,195,61
51501,49115,158,61
51501,50669,187,61
51501,51590,176,61
51501,9015168,178,61
51501,9017674,193,61
51501,9026297,180,61
51575,101406,150,60
51575,134565,194,60
51575,142130,189,60
51575,300467,171,60
51575,304026,165,60
51575,304028,178,60
51575,304032,179,60
51575,404784,170,60
51575,43050,165,60
51575,9021535,172,60
51575,9026146,191,60
51576,11596,200,54
51576,134733,162,54
51576,135073,197,54
51576,135237,197,54
51576,304062,168,54
51576,304064,191,54
51576,304369,170,54
51576,304992,170,54
51576,304993,192,54
51576,305394,173,54
51576,9003147,165,54
51576,9015518,179,54
51576,9016537,186,54
51576,9016736,195,54
51576,9016777,199,54
51576,9020134,155,54
51576,9024259,159,54
51576,9025987,174,54
51576,9026417,156,54
51578,303038,196,133
51590,101385,155,2
51590,102207,159,2
51590,11600,186,2
51590,134554,192,2
51590,135009,192,2
51590,300787,168,2
51590,301206,198,2
51590,301830,177,2
51590,304562,191,2
51590,305720,179,2
51590,34603,180,2
51590,49115,187,2
51590,51501,176,2
51590,9004443,162,2
51590,9007817,197,2
51590,9009373,156,2
51590,9012940,162,2
51590,9015396,156,2
51590,9022109,157,2
51591,101496,151,2
51591,11588,154,2
51591,130989,198,2
51591,303678,153,2
51591,47295,151,2
51622,300467,173,50
51622,301382,199,50
51622,303713,188,50
51622,303846,200,50
51622,304026,184,50
51622,304032,153,50
51622,304991,170,50
51622,49119,174,50
51622,9002988,162,50
51622,9003380,179,50
51622,9009373,153,50
51622,9022766,190,50
51622,9028229,190,50
51717,101229,158,114
51718,11575,199,105
51718,134329,178,105
51718,135330,156,105
51718,142130,185,105
51718,300467,180,105
51718,301361,175,105
51718,301856,151,105
51718,303317,182,105
51718,304032,181,105
51718,304038,170,105
51718,404784,198,105
51718,43051,152,105
51718,50678,199,105
51718,9008249,151,105
51718,9010884,181,105
51718,9013748,174,105
51718,9019968,191,105
51746,101741,179,2
51746,132205,200,2
51746,135231,153,2
51746,137270,196,2
51746,206081,165,2
51746,301890,163,2
51746,303719,183,2
51746,305884,199,2
51746,34603,158,2
51746,36210,197,2
51746,49989,168,2
51746,9002053,177,2
51746,9002458,187,2
51746,9011518,189,2
51746,9012380,192,2
51746,9024203,177,2
52575,303322,154,1
52575,304017,182,1
52924,9002483,159,6
53003,11579,170,12
53003,11601,173,12
53003,133978,160,12
53003,134547,175,12
53003,302683,195,12
53003,303995,160,12
53003,304371,170,12
53003,50668,164,12
53003,50670,167,12
53003,50671,193,12
53003,9003867,185,12
53003,9015971,171,12
53003,9017597,180,12
53003,9020126,193,12
53003,9022638,176,12
53003,9026297,154,12
53851,9022611,151,14
54798,9024278,151,164
55715,101818,180,60
55715,133491,170,60
55715,304065,175,60
55715,304749,178,60
55715,49916,184,60
55715,50901,187,60
55715,9004503,153,60
570397,133491,182,88
570397,304749,171,88
570398,304080,155,16
570478,42940,189,154
570478,50674,182,154
570478,9011372,197,154
570478,9011993,186,154
570478,9017064,158,154
9000476,301050,172,3
9001289,102174,150,132
9001289,11593,172,132
9001289,132205,160,132
9001289,135143,159,132
9001289,301344,191,132
9001289,301885,182,132
9001289,303563,196,132
9001289,303991,198,132
9001289,49989,199,132
9001289,9002458,164,132
9001289,9002654,185,132
9001289,9021374,184,132
9001289,9022122,155,132
9001289,9024393,191,132
9001289,9026991,180,132
9001835,302981,185,2
9001835,304008,198,2
9001835,9007332,186,2
9001835,9028468,162,2
9001970,9013631,153,56
9001976,301050,192,138
9002003,101280,167,84
9002003,132157,184,84
9002195,300663,178,79
9002195,47295,153,79
9002262,132959,194,124
9002262,134418,167,124
9002262,134453,160,124
9002262,300839,187,124
9002262,301238,155,124
9002262,301366,174,124
9002262,44125,163,124
9002262,9004377,192,124
9002262,9017394,193,124
9002262,9028157,195,124
9002264,134985,152,10
9002264,301438,182,10
9002264,304061,183,10
9002264,9002457,173,10
9002264,9016457,182,10
9002279,303932,160,2
9002279,9023256,166,2
9002279,9026345,159,2
9002461,135040,164,56
9002461,301482,190,56
9002461,301907,150,56
9002461,304060,152,56
9002461,305882,194,56
9002461,49655,176,56
9002461,9009294,172,56
9002461,9009843,172,56
9002461,9022243,188,56
9002461,9022747,187,56
9002461,9024097,199,56
9002461,9026480,155,56
9002461,9027119,190,56
9002468,101731,187,10
9002468,131140,154,10
9002468,134565,188,10
9002468,301240,172,10
9002468,303715,193,10
9002468,304994,160,10
9002468,404646,187,10
9002468,49639,164,10
9002468,9007875,168,10
9002468,9008334,195,10
9002468,9015518,199,10
9002468,9018952,152,10
9002654,11581,176,7
9002654,135084,198,7
9002654,300404,190,7
9002654,303989,157,7
9002654,9001289,185,7
9002654,9013019,180,7
9002654,9024393,180,7
9002654,9026345,178,7
9002921,9010611,199,8
9002921,9011786,161,8
9002988,101342,185,2
9002988,11600,196,2
9002988,134554,183,2
9002988,206068,182,2
9002988,300467,195,2
9002988,303652,170,2
9002988,303712,189,2
9002988,304024,170,2
9002988,304032,180,2
9002988,304434,171,2
9002988,41660,188,2
9002988,43439,160,2
9002988,50669,190,2
9002988,51622,162,2
9002988,9003154,189,2
9002988,9026611,171,2
9002988,9026898,155,2
9003040,101373,200,46
9003040,130005,196,46
9003040,132314,186,46
9003040,135045,151,46
9003040,137270,190,46
9003040,140407,165,46
9003040,141170,190,46
9003040,303077,158,46
9003040,305273,186,46
9003040,36210,177,46
9003040,37568,164,46
9003040,404315,192,46
9003040,49989,191,46
9003040,49991,200,46
9003040,9017058,166,46
9003147,11590,185,2
9003147,11596,198,2
9003147,130004,154,2
9003147,132959,153,2
9003147,134360,191,2
9003147,135073,153,2
9003147,304046,186,2
9003147,49639,200,2
9003147,51576,165,2
9003147,9024831,198,2
9003148,101637,175,2
9003148,134386,159,2
9003148,135237,191,2
9003148,301386,150,2
9003148,301388,166,2
9003148,301645,153,2
9003148,302012,175,2
9003148,303726,169,2
9003148,303861,158,2
9003148,304054,180,2
9003148,52007,161,2
9003148,9004106,156,2
9003148,9017201,152,2
9003148,9021034,187,2
9003148,9022295,172,2
9003148,9024831,171,2
9003148,9028157,157,2
9003153,139859,177,2
9003153,304594,156,2
9003153,50677,181,2
9003154,102207,152,2
9003154,11571,173,2
9003154,134941,156,2
9003154,153622,171,2
9003154,301382,187,2
9003154,302643,180,2
9003154,303652,179,2
9003154,303713,183,2
9003154,304033,164,2
9003154,50669,155,2
9003154,9002988,189,2
9003154,9014605,190,2
9003154,9014989,165,2
9003154,9015396,198,2
9003154,9025986,176,2
9003380,101385,167,2
9003380,101637,172,2
9003380,102207,158,2
9003380,11571,196,2
9003380,134386,200,2
9003380,135009,153,2
9003380,206068,187,2
9003380,300467,150,2
9003380,301645,194,2
9003380,301830,181,2
9003380,303861,199,2
9003380,304019,172,2
9003380,304024,187,2
9003380,304035,179,2
9003380,304434,187,2
9003380,404784,179,2
9003380,43439,198,2
9003380,44101,150,2
9003380,51622,179,2
9003380,9004443,173,2
9003380,9012940,191,2
9003380,9022109,181,2
9003803,302911,154,2
9003803,9015970,174,2
9004106,101666,168,2
9004106,11597,187,2
9004106,135073,188,2
9004106,137479,179,2
9004106,302012,180,2
9004106,303676,167,2
9004106,304056,155,2
9004106,304984,197,2
9004106,9003148,156,2
9004106,9004354,197,2
9004106,9016537,175,2
9004106,9017250,167,2
9004106,9017394,193,2
9004106,9028157,188,2
9004237,11572,165,12
9004237,11573,168,12
9004237,134329,179,12
9004237,134454,182,12
9004237,134906,185,12
9004237,136668,168,12
9004237,137824,178,12
9004237,199023,151,12
9004237,301361,186,12
9004237,301895,181,12
9004237,302217,198,12
9004237,403344,175,12
9004237,404057,196,12
