site,nei_site,distance
9014029,136159,95
9014029,137161,84
9014029,303833,163
9014029,304956,151
9014029,9021027,181
9014030,301908,73
9014030,303731,103
9014030,304061,189
9014030,9002264,68
9014030,9015647,33
9014030,9016457,138
9014030,9017589,155
9014030,9019783,39
9014030,9022583,90
9014056,300528,72
9014056,304021,106
9014056,304997,57
9014056,305723,187
9014056,36254,56
9014056,50369,52
9014056,50674,190
9014056,9004380,88
9014056,9010270,142
9014056,9011024,124
9014056,9011025,55
9014056,9011372,78
9014056,9011993,103
9014056,9012209,166
9014056,9015297,168
9014056,9020110,195
9014118,101741,112
9014118,101805,115
9014118,11591,147
9014118,11593,74
9014118,11594,114
9014118,132205,187
9014118,135231,113
9014118,135306,50
9014118,135390,191
9014118,137270,199
9014118,140785,140
9014118,206081,140
9014118,300787,188
9014118,301206,198
9014118,303077,167
9014118,303625,141
9014118,303723,78
9014118,303999,166
9014118,304005,189
9014118,304370,69
9014118,304562,120
9014118,304987,87
9014118,305720,133
9014118,305884,139
9014118,34603,149
9014118,37568,135
9014118,405026,200
9014118,49115,132
9014118,49989,170
9014118,49990,155
9014118,49991,114
9014118,50672,93
9014118,50680,139
9014118,51746,76
9014118,9002053,149
9014118,9002458,111
9014118,9007817,180
9014118,9008787,67
9014118,9012344,33
9014118,9013786,51
9014118,9014611,85
9014118,9016669,193
9014118,9017058,129
9014172,134637,183
9014172,301342,189
9014172,302383,196
9014172,303073,198
9014172,43122,46
9014172,48680,182
9014172,9006988,111
9014172,9010976,175
9014172,9018116,45
9014172,9019257,169
9014172,9022492,154
9014172,9023483,151
9014172,9023671,119
9014173,301173,153
9014173,304001,163
9014173,9001856,133
9014173,9021421,80
9014173,9022932,81
9014173,9023554,135
9014185,101418,78
9014185,101637,164
9014185,102172,167
9014185,132959,68
9014185,134386,134
9014185,135330,197
9014185,300839,186
9014185,301386,121
9014185,301388,118
9014185,301645,165
9014185,303676,55
9014185,303726,134
9014185,303861,181
9014185,304046,87
9014185,404784,196
9014185,44125,113
9014185,49639,188
9014185,52007,103
9014185,9003148,78
9014185,9004377,190
9014185,9013748,188
9014185,9017201,75
9014185,9018291,52
9014185,9020097,136
9014185,9024831,99
9014185,9027890,29
9014185,9028157,119
9014209,101280,46
9014209,300457,118
9014209,50703,188
9014209,53689,129
9014209,9027790,170
9014414,206180,154
9014414,301854,57
9014414,302564,89
9014414,43270,58
9014414,9003706,13
9014414,9013483,117
9014414,9014753,45
9014414,9015813,169
9014414,9019234,137
9014414,9021464,160
9014414,9023571,148
9014414,9026586,157
9014433,301345,132
9014605,101342,177
9014605,101413,59
9014605,101637,140
9014605,134386,175
9014605,134403,187
9014605,206052,192
9014605,206068,150
9014605,300467,192
9014605,301208,174
9014605,301382,72
9014605,301386,189
9014605,301645,140
9014605,301693,188
9014605,302643,63
9014605,303713,91
9014605,303726,188
9014605,303861,136
9014605,304024,166
9014605,304032,190
9014605,304033,180
9014605,304035,100
9014605,404784,197
9014605,404802,52
9014605,44101,170
9014605,50488,75
9014605,9002988,134
9014605,9003154,190
9014605,9003380,86
9014605,9004238,148
9014605,9014989,68
9014605,9015666,144
9014605,9021034,196
9014605,9024212,163
9014605,9026611,128
9014605,9026898,116
9014605,9027615,148
9014611,101741,168
9014611,101805,50
9014611,11593,147
9014611,11594,30
9014611,135231,130
9014611,135306,130
9014611,135390,175
9014611,206081,197
9014611,300787,168
9014611,301206,193
9014611,301890,190
9014611,303077,183
9014611,303625,56
9014611,303711,199
9014611,303723,47
9014611,303999,126
9014611,304005,112
9014611,304370,56
9014611,304562,79
9014611,304987,108
9014611,305720,72
9014611,34603,125
9014611,37568,103
9014611,405026,121
9014611,49115,103
9014611,49990,145
9014611,49991,65
9014611,50672,54
9014611,51746,36
9014611,9002053,149
9014611,9002458,195
9014611,9007817,174
9014611,9008787,54
9014611,9012344,54
9014611,9013786,70
9014611,9014118,85
9014611,9017058,129
9014611,9021295,147
9014611,9024203,146
9014753,206180,121
9014753,301854,95
9014753,302564,64
9014753,43270,25
9014753,9003706,51
9014753,9013483,72
9014753,9014414,45
9014753,9015813,184
9014753,9019234,165
9014753,9023571,192
9014753,9026586,186
9014898,43776,169
9014898,9004163,189
9014898,9021299,195
9014898,9021309,106
9014898,9024000,103
9014972,140609,39
9014972,301854,181
9014972,37789,145
9014972,9015813,53
9014972,9016657,144
9014972,9019234,106
9014972,9022643,15
9014972,9024832,121
9014989,101342,156
9014989,101385,177
9014989,101413,93
9014989,101637,190
9014989,102207,140
9014989,11571,180
9014989,134554,193
9014989,135009,173
9014989,206052,144
9014989,206068,141
9014989,300467,194
9014989,301208,191
9014989,301382,22
9014989,301830,151
9014989,302643,15
9014989,303713,29
9014989,304019,179
9014989,304024,142
9014989,304032,185
9014989,304035,168
9014989,404802,59
9014989,44101,116
9014989,50488,86
9014989,9002988,68
9014989,9003154,165
9014989,9003380,46
9014989,9004443,149
9014989,9012940,163
9014989,9014605,68
9014989,9022109,194
9014989,9024212,99
9014989,9026611,147
9014989,9026898,131
9014989,9027615,98
9015093,101351,43
9015093,11581,182
9015093,11599,174
9015093,134547,131
9015093,134857,160
9015093,134872,184
9015093,136513,103
9015093,301205,195
9015093,301348,176
9015093,301349,200
9015093,301882,100
9015093,303560,183
9015093,303993,53
9015093,303995,139
9015093,304363,137
9015093,304371,156
9015093,37451,77
9015093,43837,83
9015093,49535,150
9015093,50670,189
9015093,9002469,21
9015093,9009844,130
9015093,9010899,156
9015093,9016706,103
9015093,9016864,62
9015093,9018845,89
9015093,9020126,104
9015093,9022638,84
9015093,9022867,124
9015093,9024210,174
9015093,9026315,70
9015103,302347,172
9015109,9017394,132
9015109,9026300,195
9015168,11579,119
9015168,11599,118
9015168,11601,132
9015168,134245,69
9015168,134449,134
9015168,134547,165
9015168,134923,174
9015168,134980,197
9015168,301206,177
9015168,301349,190
9015168,301658,180
9015168,303710,123
9015168,303995,151
9015168,304002,61
9015168,304364,136
9015168,304371,148
9015168,304982,104
9015168,305420,91
9015168,43436,57
9015168,50670,129
9015168,50671,121
9015168,51106,61
9015168,51501,178
9015168,53003,86
9015168,53382,138
9015168,9007817,191
9015168,9015971,192
9015168,9016459,35
9015168,9017597,129
9015168,9020126,191
9015168,9022638,195
9015168,9026297,76
9015181,136703,192
9015181,140934,106
9015181,141007,57
9015181,153360,121
9015181,304983,170
9015181,306383,33
9015181,9001037,176
9015181,9012994,36
9015181,9020107,65
9015181,9023917,186
9015254,130154,143
9015254,301380,174
9015254,304983,127
9015254,9001037,115
9015254,9023917,111
9015297,300528,143
9015297,304010,147
9015297,304997,189
9015297,305723,118
9015297,36254,153
9015297,50369,121
9015297,50674,103
9015297,570478,102
9015297,9008461,162
9015297,9010270,42
9015297,9011372,121
9015297,9011993,122
9015297,9014056,168
9015297,9020656,87
9015297,9023573,51
9015297,9023928,129
9015297,9024122,179
9015297,9024796,108
9015297,9027900,194
9015396,102207,177
9015396,11571,149
9015396,11600,99
9015396,11601,143
9015396,134449,177
9015396,134554,114
9015396,134941,63
9015396,134980,103
9015396,206082,144
9015396,300787,190
9015396,301206,193
9015396,301716,94
9015396,301830,149
9015396,303652,115
9015396,303710,176
9015396,304009,148
9015396,304364,158
9015396,304982,172
9015396,305501,79
9015396,305765,59
9015396,306249,93
9015396,41660,135
9015396,44101,185
9015396,50669,84
9015396,50671,161
9015396,51501,117
9015396,51590,156
9015396,9000552,156
9015396,9003154,198
9015396,9004443,156
9015396,9012940,138
9015396,9017597,140
9015396,9017674,194
9015396,9022245,172
9015396,9025986,167
9015484,101394,200
9015484,101406,162
9015484,101521,183
9015484,101664,197
9015484,11573,167
9015484,11575,146
9015484,132242,91
9015484,134329,143
9015484,134454,166
9015484,134574,96
9015484,134906,81
9015484,135253,170
9015484,141482,200
9015484,301357,70
9015484,301361,154
9015484,302217,61
9015484,302517,121
9015484,304022,146
9015484,304026,117
9015484,304028,101
9015484,304991,188
9015484,404057,143
9015484,43051,60
9015484,47755,186
9015484,49873,157
9015484,50678,200
9015484,9002487,168
9015484,9004388,103
9015484,9008249,119
9015484,9010789,192
9015484,9013096,132
9015484,9019968,18
9015484,9020794,191
9015484,9021535,156
9015484,9022769,84
9015484,9023328,24
9015484,9026146,110
9015484,9026935,158
9015518,101732,78
9015518,11590,164
9015518,11602,179
9015518,11603,164
9015518,131140,127
9015518,134317,187
9015518,134360,165
9015518,134733,86
9015518,134909,153
9015518,206078,193
9015518,301393,179
9015518,301414,192
9015518,301910,149
9015518,302473,191
9015518,302571,132
9015518,303237,198
9015518,303677,151
9015518,303685,160
9015518,303852,107
9015518,304064,116
9015518,304368,145
9015518,304369,106
9015518,304993,14
9015518,403081,120
9015518,41933,107
9015518,44085,122
9015518,47316,172
9015518,50226,160
9015518,50686,113
9015518,51576,179
9015518,9002468,199
9015518,9011366,126
9015518,9016777,76
9015518,9020134,123
9015518,9022094,63
9015518,9024259,129
9015518,9026417,194
9015632,10017350,172
9015632,102017,128
9015632,303002,90
9015647,102171,177
9015647,301908,105
9015647,303731,135
9015647,304061,159
9015647,9002264,78
9015647,9014030,33
9015647,9016457,166
9015647,9016563,192
9015647,9017589,138
9015647,9019783,13
9015647,9022583,58
9015666,101413,180
9015666,101637,189
9015666,134403,138
9015666,135274,88
9015666,153622,191
9015666,206068,186
9015666,300394,137
9015666,301208,149
9015666,301645,148
9015666,301693,149
9015666,301901,142
9015666,303799,121
9015666,303861,125
9015666,304033,108
9015666,304035,78
9015666,404802,193
9015666,9004238,19
9015666,9014605,144
9015666,9016767,101
9015666,9016811,188
9015666,9021034,78
9015722,134663,145
9015722,134990,182
9015722,136668,85
9015722,137824,101
9015722,300528,177
9015722,301088,163
9015722,301896,179
9015722,303068,83
9015722,304010,186
9015722,304997,187
9015722,305220,65
9015722,305723,172
9015722,36254,187
9015722,47315,187
9015722,48719,62
9015722,9004380,194
9015722,9009803,110
9015722,9009953,98
9015722,9011024,141
9015722,9011369,194
9015722,9011372,189
9015722,9011993,169
9015722,9013197,80
9015722,9015991,181
9015722,9017039,188
9015722,9019334,99
9015722,9020108,42
9015722,9020110,110
9015722,9021706,192
9015722,9023928,200
9015722,9023930,183
9015722,9024122,171
9015722,9027505,78
9015722,9027546,161
9015722,9028051,128
9015813,140609,91
9015813,301854,127
9015813,37789,139
9015813,9003706,180
9015813,9014414,169
9015813,9014753,184
9015813,9014972,53
9015813,9016657,163
9015813,9019234,58
9015813,9022643,66
9015813,9024832,120
9015931,9018897,33
9015948,101666,47
9015948,101731,89
9015948,11590,96
9015948,11597,83
9015948,11602,177
9015948,11603,152
9015948,130004,60
9015948,131140,148
9015948,134360,97
9015948,134418,152
9015948,134453,18
9015948,135073,120
9015948,135237,124
9015948,301238,148
9015948,301366,32
9015948,301388,199
9015948,302571,164
9015948,303677,146
9015948,304056,60
9015948,304062,175
9015948,304986,194
9015948,305394,142
9015948,41933,178
9015948,42988,198
9015948,44125,184
9015948,50686,163
9015948,51576,84
9015948,9002262,144
9015948,9003147,102
9015948,9004377,132
9015948,9011366,171
9015948,9016537,107
9015948,9016736,179
9015948,9018071,133
9015948,9020097,171
9015948,9022295,165
9015948,9025987,92
9015948,9026417,179
9015948,9028157,186
9015970,137904,57
9015970,302019,167
9015970,302077,160
9015970,302911,179
9015970,9003803,174
9015971,11601,126
9015971,133978,57
9015971,134923,64
9015971,134980,115
9015971,301401,146
9015971,301658,42
9015971,301716,127
9015971,304002,172
9015971,304982,124
9015971,305420,105
9015971,305501,143
9015971,306249,124
9015971,50668,39
9015971,50671,195
9015971,53003,171
9015971,53382,113
9015971,9000552,116
9015971,9015168,192
9015971,9016459,171
9015971,9017597,146
9015971,9025986,152
9015991,11572,190
9015991,136668,151
9015991,199023,167
9015991,301895,150
9015991,303721,162
9015991,304010,113
9015991,304011,130
9015991,305723,153
9015991,47315,172
9015991,9002473,119
9015991,9008461,191
9015991,9009953,105
9015991,9011011,88
9015991,9013197,101
9015991,9015722,181
9015991,9017064,128
9015991,9018584,165
9015991,9019334,148
9015991,9020108,159
9015991,9020656,177
9015991,9021822,195
9015991,9022576,151
9015991,9023124,179
9015991,9023487,145
9015991,9023928,131
9015991,9023930,44
9015991,9024122,81
9015991,9024796,152
9015991,9027505,185
9015991,9027546,135
9015991,9028051,55
9016296,134895,127
9016296,300604,119
9016296,303984,193
9016296,9002497,75
9016371,50121,184
9016371,9002251,165
9016371,9004090,159
9016457,132156,200
9016457,132158,79
9016457,301908,84
9016457,303731,99
9016457,9002264,182
9016457,9014030,138
9016457,9015647,166
9016457,9019783,176
9016459,11579,147
9016459,11599,152
9016459,11601,97
9016459,133978,194
9016459,134245,103
9016459,134449,109
9016459,134547,199
9016459,134923,164
9016459,134980,164
9016459,300787,193
9016459,301206,156
9016459,301658,166
9016459,303710,97
9016459,303995,186
9016459,304002,81
9016459,304364,107
9016459,304371,181
9016459,304982,70
9016459,305420,81
9016459,305501,166
9016459,306249,174
9016459,43436,92
9016459,50668,187
9016459,50670,160
9016459,50671,90
9016459,51106,90
9016459,51501,146
9016459,53003,105
9016459,53382,139
9016459,9002053,191
9016459,9007817,172
9016459,9015168,35
9016459,9015971,171
9016459,9017597,94
9016459,9026297,90
9016463,301839,153
9016463,303879,179
9016463,304971,147
9016467,153607,23
9016467,301403,178
9016467,303732,200
9016467,306142,198
9016467,404854,195
9016537,101666,83
9016537,101731,193
9016537,11590,190
9016537,11597,159
9016537,130004,155
9016537,134360,187
9016537,134418,82
9016537,134453,117
9016537,135073,19
9016537,135237,121
9016537,301238,70
9016537,301366,125
9016537,304054,164
9016537,304056,89
9016537,304062,195
9016537,304986,154
9016537,305394,124
9016537,42988,169
9016537,51576,186
9016537,9002262,88
9016537,9003147,134
9016537,9004106,175
9016537,9015948,107
9016537,9016736,168
9016537,9018071,64
9016537,9020097,193
9016537,9022295,138
9016537,9025987,79
9016551,141390,173
9016551,9001970,41
9016551,9013631,147
9016563,102171,144
9016563,301903,158
9016563,9015647,192
9016563,9017589,55
9016563,9022583,182
9016563,9027599,137
9016657,140609,151
9016657,9014972,144
9016657,9015813,163
9016657,9022643,150
9016669,102174,186
9016669,11591,47
9016669,11593,131
9016669,132205,155
9016669,135143,186
9016669,135306,166
9016669,137270,196
9016669,138801,151
9016669,139083,195
9016669,140785,178
9016669,206081,129
9016669,301885,196
9016669,303989,123
9016669,303991,175
9016669,305884,56
9016669,404118,129
9016669,49989,187
9016669,50680,64
9016669,9001289,52
9016669,9002458,112
9016669,9013019,199
9016669,9014118,193
9016669,9022122,197
9016669,9023256,167
9016669,9026345,125
9016669,9026551,168
9016669,9026991,180
9016697,101373,133
9016697,135045,91
9016697,140272,148
9016697,140407,116
9016697,142446,199
9016697,152562,121
9016697,301138,63
9016697,301529,114
9016697,301553,102
9016697,302516,172
9016697,304374,175
9016697,306014,161
9016697,404315,149
9016697,405129,182
9016697,42987,141
9016697,47317,165
9016697,9002052,116
9016697,9002498,142
9016697,9010185,198
9016697,9011576,112
9016697,9016708,99
9016697,9016785,112
9016697,9020995,166
9016697,9022771,107
9016706,101351,90
9016706,11579,169
9016706,11581,102
9016706,11599,152
9016706,134547,107
9016706,136513,63
9016706,301205,103
9016706,301882,110
9016706,303991,112
9016706,303993,122
9016706,303995,122
9016706,304371,123
9016706,37451,174
9016706,43837,33
9016706,49535,181
9016706,50670,148
9016706,9002469,87
9016706,9009844,118
9016706,9010899,165
9016706,9015093,103
9016706,9016864,91
9016706,9018845,66
9016706,9020126,86
9016706,9022638,117
9016706,9024210,93
9016706,9026315,34
9016706,9026991,155
9016708,101373,160
9016708,135045,189
9016708,140272,58
9016708,152562,37
9016708,301138,117
9016708,301553,55
9016708,303074,179
9016708,304000,140
9016708,304003,185
9016708,404315,179
9016708,405129,148
9016708,9002052,81
9016708,9010185,146
9016708,9011576,16
9016708,9016697,99
9016708,9020995,68
9016736,10000022,88
9016736,101732,199
9016736,11585,99
9016736,11590,177
9016736,11603,114
9016736,130004,167
9016736,134360,165
9016736,134418,104
9016736,134453,169
9016736,134733,197
9016736,135073,158
9016736,301238,116
9016736,301366,162
9016736,303237,120
9016736,303677,130
9016736,304062,52
9016736,304064,189
9016736,304369,183
9016736,304744,76
9016736,304986,48
9016736,305394,45
9016736,41933,170
9016736,42988,31
9016736,44126,65
9016736,49884,112
9016736,51576,195
9016736,9011366,151
9016736,9011897,87
9016736,9015948,179
9016736,9016537,168
9016736,9020134,159
9016736,9026144,107
9016736,9026417,84
9016767,102172,171
9016767,135274,36
9016767,137479,164
9016767,300394,145
9016767,301403,159
9016767,301901,97
9016767,302012,130
9016767,303799,34
9016767,303861,177
9016767,304033,168
9016767,304035,157
9016767,304984,143
9016767,306142,127
9016767,404854,112
9016767,9004238,95
9016767,9004354,194
9016767,9015666,101
9016767,9016811,91
9016767,9021034,68
9016777,10000022,194
9016777,101732,54
9016777,11590,177
9016777,11603,136
9016777,131140,168
9016777,134360,172
9016777,134733,43
9016777,134909,80
9016777,206078,118
9016777,301414,186
9016777,301910,179
9016777,302473,120
9016777,302571,182
9016777,303237,135
9016777,303677,131
9016777,303685,98
9016777,303852,32
9016777,304062,181
9016777,304064,48
9016777,304368,189
9016777,304369,51
9016777,304993,72
9016777,403081,111
9016777,404546,158
9016777,41933,91
9016777,44085,129
9016777,50686,158
9016777,51576,199
9016777,9011366,102
9016777,9015518,76
9016777,9020134,75
9016777,9022094,61
9016777,9024259,200
9016777,9026144,145
9016777,9026417,150
9016785,101373,176
9016785,101636,133
9016785,135011,155
9016785,135045,26
9016785,137452,170
9016785,140407,22
9016785,141170,151
9016785,142445,194
9016785,142446,129
9016785,301138,126
9016785,301529,42
9016785,302516,70
9016785,302591,149
9016785,303719,189
9016785,303992,100
9016785,304366,185
9016785,304374,116
9016785,306014,57
9016785,404315,183
9016785,42987,34
9016785,47317,103
9016785,50682,153
9016785,9002498,48
9016785,9003040,148
9016785,9010344,151
9016785,9011518,187
9016785,9012380,185
9016785,9016697,112
9016785,9022771,11
9016785,9023879,165
9016785,9023880,187
9016811,102172,142
9016811,135274,103
9016811,137479,78
9016811,300839,153
9016811,301403,77
9016811,301901,101
9016811,302012,63
9016811,303799,94
9016811,304984,55
9016811,306142,42
9016811,404854,34
9016811,9004238,178
9016811,9004354,103
9016811,9015666,188
9016811,9016767,91
9016811,9017250,120
9016811,9021034,128
9016839,134836,191
9016839,135084,142
9016839,139083,193
9016839,43776,150
9016839,9002279,138
9016839,9024393,183
9016864,101351,91
9016864,11581,135
9016864,134547,165
9016864,134857,176
9016864,136513,125
9016864,301205,194
9016864,301348,181
9016864,301882,39
9016864,303560,197
9016864,303991,197
9016864,303993,112
9016864,303995,177
9016864,304363,164
9016864,304371,189
9016864,37451,134
9016864,43837,58
9016864,49535,100
9016864,9002469,43
9016864,9009844,68
9016864,9010899,98
9016864,9011095,150
9016864,9015093,62
9016864,9016706,91
9016864,9018845,117
9016864,9020126,138
9016864,9022638,136
9016864,9022867,158
9016864,9024210,181
9016864,9026315,73
9016921,305695,186
9016977,135190,58
9016977,38812,174
9016977,403344,189
9016977,43440,199
9016977,50685,48
9016977,9008690,100
9016977,9009294,154
9016977,9010217,11
9016977,9013559,142
9016977,9018521,171
9016977,9021941,132
9016977,9022243,130
9016977,9022747,173
9016977,9023356,18
9016977,9024221,117
9016977,9024274,145
9016977,9024830,182
9017039,101664,103
9017039,11572,187
9017039,134663,45
9017039,134990,55
9017039,136668,131
9017039,137824,123
9017039,199023,163
9017039,301088,29
9017039,301895,191
9017039,301896,29
9017039,302517,168
9017039,303068,195
9017039,304022,137
9017039,305220,199
9017039,403344,195
9017039,43440,97
9017039,47315,121
9017039,49873,167
9017039,50017,113
9017039,50151,64
9017039,9002487,195
9017039,9004030,154
9017039,9004237,55
9017039,9004388,177
9017039,9009803,78
9017039,9009953,172
9017039,9011369,88
9017039,9015722,188
9017039,9019334,126
9017039,9020794,136
9017039,9021706,51
9017039,9024242,114
9017039,9024274,186
9017039,9026553,59
9017039,9026935,156
9017039,9027333,115
9017039,9027341,41
9017039,9027505,114
9017039,9027546,141
9017046,140433,48
9017046,301603,177
9017046,303476,108
9017046,303599,190
9017046,306358,193
9017058,101805,99
9017058,11593,119
9017058,11594,150
9017058,132205,128
9017058,135306,172
9017058,135390,62
9017058,137270,112
9017058,137452,156
9017058,206081,114
9017058,301885,184
9017058,301890,103
9017058,302591,136
9017058,303077,56
9017058,303625,159
9017058,303719,109
9017058,303723,167
9017058,303992,195
9017058,303999,68
9017058,304005,149
9017058,304370,167
9017058,304987,44
9017058,305884,186
9017058,37568,48
9017058,405026,164
9017058,49989,87
9017058,49990,26
9017058,49991,77
9017058,50672,179
9017058,51746,93
9017058,9003040,166
9017058,9008787,80
9017058,9011518,98
9017058,9012344,115
9017058,9012380,122
9017058,9013786,164
9017058,9014118,129
9017058,9014611,129
9017058,9021295,110
9017058,9023879,119
9017058,9024389,188
9017064,304000,156
9017064,304003,157
9017064,304010,141
9017064,304011,194
9017064,305723,190
9017064,570478,158
9017064,9002473,53
9017064,9008461,107
9017064,9010185,175
9017064,9011011,61
9017064,9015991,128
9017064,9018584,163
9017064,9020656,165
9017064,9021822,84
9017064,9022576,131
9017064,9023487,112
9017064,9023573,198
9017064,9023928,145
9017064,9023930,159
9017064,9024122,134
9017064,9024796,159
9017064,9028051,171
9017201,101418,65
9017201,101637,200
9017201,11596,149
9017201,132959,128
9017201,134386,164
9017201,135330,170
9017201,138060,198
9017201,301386,150
9017201,301388,95
9017201,302029,177
9017201,303676,93
9017201,303726,154
9017201,304046,159
9017201,304990,177
9017201,403555,151
9017201,404784,192
9017201,44125,130
9017201,49639,127
9017201,52007,101
9017201,9003148,152
9017201,9004377,169
9017201,9009285,182
9017201,9010884,139
9017201,9011994,160
9017201,9013748,169
9017201,9014185,75
9017201,9018291,95
9017201,9020097,165
9017201,9022120,146
9017201,9024831,35
9017201,9027890,71
9017201,9028157,110
9017250,102172,154
9017250,137479,46
9017250,300839,126
9017250,301403,99
9017250,301901,174
9017250,302012,94
9017250,304054,160
9017250,304984,66
9017250,306142,101
9017250,404854,117
9017250,9004106,167
9017250,9004354,32
9017250,9016811,120
9017250,9017394,166
9017250,9026300,169
9017378,140380,168
9017378,142275,133
9017378,301860,163
9017378,303476,185
9017378,303599,57
9017378,400391,137
9017378,9007148,186
9017378,9009964,122
9017378,9012342,62
9017394,304054,170
9017394,9002262,193
9017394,9004106,193
9017394,9004354,186
9017394,9015109,132
9017394,9017250,166
9017394,9018071,193
9017394,9026300,113
9017411,47893,86
9017411,47894,81
9017411,9027026,187
9017589,102171,120
9017589,301903,199
9017589,9014030,155
9017589,9015647,138
9017589,9016563,55
9017589,9019783,148
9017589,9022583,128
9017589,9027599,192
9017597,11601,20
9017597,133978,192
9017597,134245,196
9017597,134449,87
9017597,134923,175
9017597,134980,80
9017597,300787,160
9017597,301206,134
9017597,301658,165
9017597,301716,116
9017597,303710,76
9017597,304002,162
9017597,304364,67
9017597,304982,37
9017597,305420,117
9017597,305501,74
9017597,305765,164
9017597,306249,87
9017597,43436,186
9017597,50668,178
9017597,50671,52
9017597,51106,179
9017597,51501,77
9017597,53003,180
9017597,53382,180
9017597,9000552,178
9017597,9002053,182
9017597,9007817,154
9017597,9015168,129
9017597,9015396,140
9017597,9015971,146
9017597,9016459,94
9017597,9026297,163
9017674,101385,173
9017674,102207,196
9017674,11571,160
9017674,11594,182
9017674,134822,80
9017674,134941,182
9017674,206082,52
9017674,300787,162
9017674,301206,197
9017674,301356,95
9017674,303625,170
9017674,303652,145
9017674,303711,60
9017674,304009,67
9017674,304019,164
9017674,304562,164
9017674,305720,147
9017674,305765,135
9017674,34603,163
9017674,405026,200
9017674,41660,100
9017674,49115,165
9017674,50669,173
9017674,50672,187
9017674,51501,193
9017674,51590,44
9017674,9002053,200
9017674,9007817,192
9017674,9009373,143
9017674,9015396,194
9017674,9022109,170
9017674,9022424,188
9017674,9022640,181
9017674,9024203,74
9018071,101666,90
9018071,11597,151
9018071,130004,191
9018071,134418,142
9018071,134453,149
9018071,135073,77
9018071,135237,77
9018071,301238,129
9018071,301366,161
9018071,304054,100
9018071,304056,85
9018071,305394,187
9018071,44125,181
9018071,9002262,25
9018071,9003147,106
9018071,9004106,111
9018071,9004377,200
9018071,9015948,133
9018071,9016537,64
9018071,9017394,193
9018071,9020097,148
9018071,9022295,79
9018071,9025987,54
9018116,302383,157
9018116,303158,190
9018116,43122,40
9018116,48680,180
9018116,53484,164
9018116,9006988,78
9018116,9010976,161
9018116,9014172,45
9018116,9019257,125
9018116,9022492,159
9018116,9023483,184
9018116,9023671,139
9018291,101418,55
9018291,101637,114
9018291,102172,180
9018291,132959,113
9018291,134386,82
9018291,135330,159
9018291,301386,69
9018291,301388,165
9018291,301645,123
9018291,303676,107
9018291,303726,82
9018291,303861,143
9018291,304035,199
9018291,304046,115
9018291,404784,148
9018291,44125,166
9018291,52007,62
9018291,9003148,100
9018291,9010884,200
9018291,9013748,146
9018291,9014185,52
9018291,9017201,95
9018291,9020097,188
9018291,9024831,128
9018291,9026611,178
9018291,9026898,193
9018291,9027890,29
9018291,9028157,169
9018521,130439,184
9018521,133216,65
9018521,134754,58
9018521,142130,153
9018521,301899,36
9018521,303317,178
9018521,303400,123
9018521,303714,194
9018521,303715,173
9018521,303920,112
9018521,304038,190
9018521,38812,47
9018521,403344,140
9018521,9008690,140
9018521,9009294,164
9018521,9010217,178
9018521,9016977,171
9018521,9022243,186
9018521,9022747,131
9018521,9023356,153
9018521,9024221,81
9018521,9024274,130
9018521,9026480,190
9018521,9026773,93
9018584,101394,191
9018584,11572,176
9018584,133371,188
9018584,137823,152
9018584,199023,185
9018584,206055,198
9018584,301353,86
9018584,301895,156
9018584,303721,113
9018584,304000,198
9018584,304003,116
9018584,304011,86
9018584,305273,196
9018584,405129,154
9018584,9002473,109
9018584,9009845,106
9018584,9010185,156
9018584,9011011,115
9018584,9015991,165
9018584,9017064,163
9018584,9021525,85
9018584,9022576,33
9018584,9023124,85
9018584,9023487,53
9018584,9023838,86
9018584,9023930,149
9018845,101351,51
9018845,11579,127
9018845,11581,168
9018845,11599,97
9018845,134245,145
9018845,134547,49
9018845,134872,193
9018845,136513,15
9018845,301205,116
9018845,301882,150
9018845,303991,152
9018845,303993,76
9018845,303995,62
9018845,304371,72
9018845,37451,135
9018845,43436,161
9018845,43837,80
9018845,50670,103
9018845,51106,163
9018845,9002469,87
9018845,9009844,169
9018845,9015093,89
9018845,9016706,66
9018845,9016864,117
9018845,9020126,22
9018845,9022638,55
9018845,9024210,89
9018845,9026297,195
9018845,9026315,49
9018897,9015931,33
9018952,130439,188
9018952,134317,105
9018952,135213,159
9018952,139391,194
9018952,206022,67
9018952,301393,110
9018952,301523,49
9018952,301907,145
9018952,302854,175
9018952,303400,165
9018952,303715,88
9018952,303847,81
9018952,303920,147
9018952,304059,177
9018952,304994,52
9018952,404646,132
9018952,49630,99
9018952,9002468,152
9018952,9003894,117
9018952,9007875,52
9018952,9008334,107
9018952,9008724,189
9018952,9009843,125
9018952,9010066,137
9018952,9011371,155
9018952,9012345,61
9018952,9022868,171
9018952,9024097,97
9018952,9024259,198
9018952,9025955,190
9018952,9026375,154
9018952,9026480,163
9018952,9026833,66
9018952,9027204,52
9018952,9027537,98
9018965,139428,140
9018965,303994,193
9018965,304377,182
9018965,9011841,190
9018965,9027900,126
9019234,140609,140
9019234,301854,85
9019234,37789,121
9019234,43270,188
9019234,9003706,146
9019234,9014414,137
9019234,9014753,165
9019234,9014972,106
9019234,9015813,58
9019234,9021464,149
9019234,9022643,115
9019234,9023571,149
9019234,9024832,109
9019242,42392,36
9019242,52924,126
9019242,9002483,48
9019257,101370,181
9019257,134303,169
9019257,134841,87
9019257,302383,126
9019257,303158,73
